Majority Class Accuracy,Accuracy,Precision,Recall,F Score,Support
0.06668427307539944,0.08081341608345438,0.12540470264222617,0.08081341608345438,0.05741450027353038,
0.06206896551724138,0.07718832891246684,0.10080756659492537,0.07718832891246684,0.04486708467457785,
0.06809467142668253,0.07959804310458812,0.10753677159990432,0.07959804310458812,0.0504127641565929,
0.062097092487830546,0.08433100907775293,0.12110587585823122,0.08433100907775293,0.05735588758805274,
0.06069364161849711,0.08013662637940094,0.11565666429647534,0.08013662637940094,0.04789203643202081,
0.05776031434184676,0.08120497707924033,0.10570344172626744,0.08120497707924033,0.05251222176564365,
0.06454593453009504,0.07972544878563886,0.12134292539929538,0.07972544878563886,0.048509265902116135,
0.06282169724165237,0.08882143328494127,0.10299159009693522,0.08882143328494127,0.050912878507046594,
0.06479282132488784,0.08564264977566641,0.14917637467201245,0.08564264977566641,0.05231401749780493,
0.06297029702970297,0.09346534653465347,0.1301024262508595,0.09346534653465347,0.06876651690575175,
