Majority Class Accuracy,Accuracy,Precision,Recall,F Score,Support
0.08210137275607181,0.13014783526927137,0.14379502657992937,0.13014783526927137,0.08516397526782989,
0.08192165166754897,0.1009793541556379,0.13806992220588166,0.1009793541556379,0.05973945947569176,
0.08263916435277006,0.1108025915641941,0.15986753988394392,0.1108025915641941,0.07230471879403792,
0.08669221620192943,0.12316638033566803,0.14252899037984224,0.12316638033566803,0.07569883940682436,
0.0784937682312384,0.10660302307080351,0.14500635038824639,0.10660302307080351,0.07199388409555472,
0.08162996175656073,0.11868653567189767,0.1803488601134618,0.11868653567189767,0.08632139329088688,
0.08253004093490031,0.11224085567146441,0.16170136069515023,0.11224085567146441,0.07155834880835722,
0.08185520956510314,0.12902378136907108,0.14601002470624658,0.12902378136907108,0.08067026082831118,
0.08183023872679045,0.1110079575596817,0.16245465049685126,0.1110079575596817,0.07290507643844378,
0.08538522637013503,0.10841938046068308,0.15456903706894737,0.10841938046068308,0.07419266028755796,
