Majority Class Accuracy,Accuracy,Precision,Recall,F Score,Support
0.14374586366644607,0.17405691594970218,0.24097713896258127,0.17405691594970218,0.13548678065550349,
0.1395471300684571,0.19918378093733544,0.22494622419939733,0.19918378093733544,0.1524214835983778,
0.1401967213114754,0.1879344262295082,0.2252417005665526,0.1879344262295082,0.12640466646397563,
0.14836913285600636,0.186820472023336,0.21909082008623215,0.186820472023336,0.15490012718633744,
0.14572598758092217,0.1880036992997754,0.24321006474662832,0.1880036992997754,0.14370387785339486,
0.1376966142362037,0.2155425219941349,0.27202532707579175,0.2155425219941349,0.16558309037385047,
0.14251844046364595,0.20574288724973658,0.26958978027008124,0.20574288724973658,0.15483625195311723,
0.1387975266412314,0.1685304565188791,0.24213228167781767,0.1685304565188791,0.11991134357635493,
0.1410509679968392,0.16475701303832477,0.22295685767750203,0.16475701303832477,0.10933858079987104,
0.1399258670902833,0.17765422292824992,0.2799973926634106,0.17765422292824992,0.1252567086078927,
