Majority Class Accuracy,Accuracy,Precision,Recall,F Score,Support
0.07821821556409916,0.09147554023598038,0.13369340464705978,0.09147554023598038,0.052558561301193914,
0.07793923381770146,0.11836195508586526,0.14224446222622003,0.11836195508586526,0.06916949608710884,
0.07802631578947368,0.10421052631578948,0.163704135040312,0.10421052631578948,0.0716659821974447,
0.07341269841269842,0.1082010582010582,0.11570922328022847,0.1082010582010582,0.06688119630928478,
0.07657717233170215,0.09218357360137548,0.13201699866047917,0.09218357360137548,0.05990474263276056,
0.0822316234796404,0.09783183500793231,0.11918198318019683,0.09783183500793231,0.052949513314734534,
0.08000527217609069,0.10399367338869119,0.15592859290346106,0.10399367338869119,0.07194736464111515,
0.07474429583005507,0.10215053763440861,0.1292589376189859,0.10215053763440861,0.06714880890613906,
0.0790863480327436,0.10271983100079218,0.17501778149623526,0.10271983100079218,0.07210027016842416,
0.07898224224754836,0.101775775245163,0.13628028221794944,0.101775775245163,0.06554757695736481,
