2.722918988122051132e-01,2.761445268972711475e-01,2.741734728956009559e-01,2.742597026956542505e-01,2.763190649486124695e-01,2.712368714289101201e-01,2.746390383840299765e-01,2.742715569359159833e-01,2.772318306286228884e-01,2.760378387349154972e-01
2.715569359159771268e-01,2.736195737215201818e-01,2.719330480446662257e-01,2.732520922734061886e-01,2.768287912374494675e-01,2.698973422793333188e-01,2.727897769031982778e-01,2.735128855591645314e-01,2.756789435626311180e-01,2.743900993385333664e-01
1.243983973067166182e-01,1.255719670926290221e-01,1.243969226757073998e-01,1.254178619692263852e-01,1.249185030642847860e-01,1.243983973067166182e-01,1.249199838782332483e-01,1.243983973067166182e-01,1.249185030642847860e-01,1.243983973067166182e-01
