Majority Class Accuracy,Accuracy,Precision,Recall,F Score,Support
0.09821193794372864,0.13357875361556665,0.1856108466386484,0.13357875361556665,0.1023429632217201,
0.096388741370154,0.13860860329261815,0.2083980912747661,0.13860860329261815,0.09961077980890937,
0.10257773053414829,0.11865532819558863,0.19830885953286684,0.11865532819558863,0.07746135321101014,
0.09831943893079265,0.15151515151515152,0.18224861186452332,0.15151515151515152,0.10287538457854295,
0.09968186638388123,0.12128844114528102,0.18318810105607486,0.12128844114528102,0.08396226572502981,
0.10273064687168611,0.1352067868504772,0.1819646578063941,0.1352067868504772,0.09726992545512789,
0.10083036773428232,0.15144325820482404,0.20324968573566707,0.15144325820482404,0.10360891331094425,
0.09632063074901445,0.13272010512483573,0.18278116348785095,0.13272010512483573,0.0986479958794217,
0.09047869542346133,0.12019989479221463,0.1952041630920863,0.12019989479221463,0.08822612154370414,
0.10130111524163568,0.12825278810408922,0.1869852429947513,0.12825278810408922,0.08544142212484823,
