Majority Class Accuracy,Accuracy,Precision,Recall,F Score,Support
0.04660347551342812,0.055950500263296475,0.09060836917657623,0.055950500263296475,0.03209569366804148,
0.04989495798319328,0.06013655462184874,0.09003251441799026,0.06013655462184874,0.03242990760031859,
0.04859469398476491,0.07013396375098503,0.09842248845835586,0.07013396375098503,0.044256413814668244,
0.04674610449129239,0.08052900353541967,0.08538057397859064,0.08052900353541967,0.04403269558362916,
0.048433798367991575,0.0696235851539879,0.09647069881742532,0.0696235851539879,0.03879769124629577,
0.05263157894736842,0.09299564701226751,0.10023708145076057,0.09299564701226751,0.051246242769019686,
0.05368504772004242,0.07688229056203605,0.09684916501056066,0.07688229056203605,0.04923865412952629,
0.046788263283108644,0.06159132963256675,0.09911991844378967,0.06159132963256675,0.034964302307532016,
0.05351479915433404,0.08232029598308668,0.07824043136532073,0.08232029598308668,0.04538322061707394,
0.04536410664544369,0.05544501923332007,0.08058267081279029,0.05544501923332007,0.030971960480291823,
