Majority Class Accuracy,Accuracy,Precision,Recall,F Score,Support
0.015437392795883362,0.024541496239609446,0.016771101903620623,0.024541496239609446,0.009736552571488474,
0.014917491749174918,0.018613861386138613,0.02696655649347795,0.018613861386138613,0.009408903828050858,
0.017478813559322032,0.02264300847457627,0.03949999333153712,0.02264300847457627,0.012569478926928852,
0.01690885072655218,0.02430647291941876,0.034261027097319915,0.02430647291941876,0.00975817095093375,
0.01536627367863293,0.021857199629089944,0.029043135261997345,0.021857199629089944,0.012652584567483728,
0.015887726731100223,0.029524692175294586,0.029329934116465492,0.029524692175294586,0.014111053727851965,
0.01658549427405555,0.024220086876398577,0.023652751364074534,0.024220086876398577,0.009966718341331442,
0.01458692481103302,0.019095610661715952,0.025563089108314323,0.019095610661715952,0.010081347861945145,
0.01299217817844359,0.01657165583985152,0.0336339934072445,0.01657165583985152,0.008865065026313623,
0.014084507042253521,0.017804942864735582,0.028131499135036292,0.017804942864735582,0.00968366452040504,
