Majority Class Accuracy,Accuracy,Precision,Recall,F Score,Support
0.02261904761904762,0.030026455026455026,0.047708786807266604,0.030026455026455026,0.01985752192619929,
0.026611942274592876,0.03309943068979213,0.04047469801309693,0.03309943068979213,0.016886834649462976,
0.02407089009390292,0.046025657981748444,0.04071957871986136,0.046025657981748444,0.019400776335593582,
0.024545575162531513,0.033965768873557116,0.04566932415216935,0.033965768873557116,0.01817253867157224,
0.02541921746073995,0.035666755389938784,0.048684835900446255,0.035666755389938784,0.02008281910945251,
0.024890771878723687,0.043029259896729774,0.04052761682187498,0.043029259896729774,0.019170031253612142,
0.028419654714475433,0.040903054448871184,0.05045562592018348,0.040903054448871184,0.018932510437292053,
0.026155878467635403,0.03394980184940555,0.047043719853175334,0.03394980184940555,0.019041687936370656,
0.02278414328987225,0.03239826155669696,0.030222932269239028,0.03239826155669696,0.01432722538824788,
0.02645781229432671,0.030011846781624326,0.04409963349371145,0.030011846781624326,0.01532642352911929,
