Majority Class Accuracy,Accuracy,Precision,Recall,F Score,Support
0.009813022145604032,0.0135260575520488,0.01591527014528523,0.0135260575520488,0.005713537915998681,
0.013435194942044258,0.020679662802950475,0.019248822440054148,0.020679662802950475,0.007902730459616224,
0.009897070467141725,0.01728688308260755,0.014850462394630635,0.01728688308260755,0.007874096410615454,
0.013255567338282079,0.02014846235418876,0.009774989008406822,0.02014846235418876,0.006068955271745849,
0.013687812582258489,0.016846538562779678,0.021109688901648823,0.016846538562779678,0.006436676761022577,
0.013887051977251687,0.015209628356037562,0.012824248553750188,0.015209628356037562,0.004985221105973207,
0.012531328320802004,0.014378050389130722,0.020508652796830312,0.014378050389130722,0.005438640563104943,
0.010202746893394376,0.01765860039241334,0.017594511358601905,0.01765860039241334,0.006268242879683779,
0.012188659247482777,0.015500794912559618,0.013571949439321515,0.015500794912559618,0.005256239632344568,
0.014166556335231034,0.018403283463524427,0.015386365256450527,0.018403283463524427,0.005323934491682918,
