Majority Class Accuracy,Accuracy,Precision,Recall,F Score,Support
0.07115460917868006,0.0834545695013887,0.10444083229682151,0.0834545695013887,0.04741253314401338,
0.06624102154828412,0.08898643256185156,0.14681839657818702,0.08898643256185156,0.06012832065064963,
0.07109696246186496,0.09152407481098289,0.11735090870433262,0.09152407481098289,0.05428024027311734,
0.07008479067302596,0.0865129835718071,0.13459722016861722,0.0865129835718071,0.05752441822081238,
0.06988396624472573,0.11247362869198312,0.13884049197310236,0.11247362869198312,0.07014965672424665,
0.0708245243128964,0.08932346723044397,0.10359432467352171,0.08932346723044397,0.0545316934465859,
0.06706349206349206,0.08148148148148149,0.14170713320837794,0.08148148148148149,0.054323982009769005,
0.06687010746981557,0.09035425235504843,0.12720439141427853,0.09035425235504843,0.05814264067076654,
0.06465345217506985,0.07941998137554876,0.12983038197945773,0.07941998137554876,0.04957982499891139,
0.06727344677483181,0.08244294947896055,0.12272646147413903,0.08244294947896055,0.053415809685010154,
