Majority Class Accuracy,Accuracy,Precision,Recall,F Score,Support
0.11236842105263158,0.14671052631578949,0.2053640888869704,0.14671052631578949,0.11049276223477023,
0.11426309539517086,0.1411795751418393,0.22402135973377033,0.1411795751418393,0.0865168033669607,
0.1111995753715499,0.1373407643312102,0.20030143707490478,0.1373407643312102,0.09551983448392141,
0.10823311748381129,0.1583190167834016,0.22271315027299637,0.1583190167834016,0.11326370944804039,
0.11135945306337103,0.1343676045227452,0.1758267642264327,0.1343676045227452,0.08089841875063959,
0.11215447692104219,0.1405898690649385,0.18686654893246116,0.1405898690649385,0.09153075482216415,
0.10952380952380952,0.15357142857142858,0.20669101559126726,0.15357142857142858,0.1081287085901375,
0.1192079207920792,0.1423102310231023,0.22761928891649555,0.1423102310231023,0.10497379588439328,
0.1071665121208107,0.14531726056431316,0.19385060135113047,0.14531726056431316,0.10595113082797906,
0.11003835471498478,0.1363576246528237,0.23031288780455958,0.1363576246528237,0.09302838502188145,
