Majority Class Accuracy,Accuracy,Precision,Recall,F Score,Support
0.04971647105367269,0.06382698140577608,0.09753585621350266,0.06382698140577608,0.0400114576269443,
0.04982253187853293,0.08137242013934534,0.09121609138781286,0.08137242013934534,0.04929614870782218,
0.05244526025960404,0.06372099121541891,0.09271600332793316,0.06372099121541891,0.03615461811908842,
0.050026329647182725,0.08846761453396525,0.11058260628260154,0.08846761453396525,0.05159510663034219,
0.04840397697540555,0.06462585034013606,0.09101119229277949,0.06462585034013606,0.033101907648534226,
0.046480566314945904,0.0711900627754775,0.10657054868822945,0.0711900627754775,0.04149001310940955,
0.04824213587100185,0.06674596880782448,0.08427301029410358,0.06674596880782448,0.03823565430185399,
0.051539579754195854,0.06250825954803753,0.0832146025100475,0.06250825954803753,0.03620104773006863,
0.04966049793636001,0.06470509918785781,0.10851011050762309,0.06470509918785781,0.040188321774914146,
0.04941022280471822,0.06697247706422019,0.11292906349207488,0.06697247706422019,0.04353556397841872,
