Majority Class Accuracy,Accuracy,Precision,Recall,F Score,Support
0.11948017504309773,0.1613844317729744,0.20090856669411306,0.1613844317729744,0.11038882792380275,
0.121481678173128,0.15400955921402018,0.21591947393015967,0.15400955921402018,0.11769884376583234,
0.1251823365601379,0.17066702028908634,0.20172936007638295,0.17066702028908634,0.11096511745301708,
0.12731142743115606,0.18158839962751097,0.17567257582260914,0.18158839962751097,0.11929593928241555,
0.12706747177736938,0.16185350485691782,0.22891043216973125,0.16185350485691782,0.11659146523200568,
0.12243547319655856,0.18027796161482462,0.2224664126013241,0.18027796161482462,0.123868428447289,
0.12265397832408141,0.20089875759978854,0.21225118083887706,0.20089875759978854,0.1528514826679644,
0.12549277266754272,0.14914586070959265,0.221261581770426,0.14914586070959265,0.08779121795511646,
0.1297397278372308,0.16144801162637074,0.21764885630762656,0.16144801162637074,0.11608797979439427,
0.1245862571163776,0.17198464186415993,0.2128804125440376,0.17198464186415993,0.13058750554123436,
