Majority Class Accuracy,Accuracy,Precision,Recall,F Score,Support
0.05255493778130792,0.06645485835319036,0.0948755085542407,0.06645485835319036,0.03719953448476319,
0.055031237538216135,0.07669812574770703,0.11039920430356731,0.07669812574770703,0.04808898522784364,
0.05773825325192461,0.07711706928590391,0.12327781233029649,0.07711706928590391,0.0525901776371654,
0.055326506184333026,0.0743449926851975,0.0862856437524495,0.0743449926851975,0.04494017248490492,
0.05530444030842861,0.07484711512895506,0.12121361347661531,0.07484711512895506,0.051827818247180565,
0.05805342501983602,0.08198889182755885,0.1157952654654319,0.08198889182755885,0.04720933433878979,
0.058979456593770706,0.07422133863485753,0.11026198522908907,0.07422133863485753,0.04452293172334114,
0.05940725059539561,0.07740142894945753,0.10849075665722098,0.07740142894945753,0.050257485307781506,
0.05512227362855254,0.07243886318572373,0.10000115384046698,0.07243886318572373,0.04301284855501789,
0.05703073904512754,0.0737737083060824,0.10599556178024162,0.0737737083060824,0.045721193897621595,
