Majority Class Accuracy,Accuracy,Precision,Recall,F Score,Support
0.25378687217645496,0.3034812649481796,0.34890831875570494,0.3034812649481796,0.2642999893718947,
0.2600973556111038,0.31364294171819496,0.4135392425966641,0.31364294171819496,0.2500741239204314,
0.25372736954206604,0.30098509052183176,0.37068285964312664,0.30098509052183176,0.22525498419812595,
0.24365079365079365,0.32724867724867723,0.3919933438948995,0.32724867724867723,0.26759985237440226,
0.25359808102345416,0.31769722814498935,0.36844774771247363,0.31769722814498935,0.2763046505175237,
0.24791528788881537,0.2848444738583719,0.3769425609081524,0.2848444738583719,0.1922765173992901,
0.25276040973792735,0.2951975522149794,0.38669650174978665,0.2951975522149794,0.22489106279705387,
0.2567443084616397,0.3100407948414265,0.3823759961093856,0.3100407948414265,0.22862710658212781,
0.2524895178197065,0.28603249475890985,0.39937415537456444,0.28603249475890985,0.22062072253997295,
0.2546994969552555,0.29388403494837173,0.3956025751490584,0.29388403494837173,0.23562039123603207,
