filename,t_score,p_value,stat_signif,classifier_mean,majority_class_mean,classifier_std_error,majority_class_std_error,classifier_CI_str,majority_class_CI_str,components,F,T,GROUP,K
F=textblob-extra_T=freq_GROUP=5_K=5,4.134537601235759,0.0001214507886796,1,0.2067416392126212,0.2018386736224384,0.0040719798315229,0.0050602967271492,"[0.1988, 0.2147]","[0.1919, 0.2118]","['F=textblob-extra', 'T=freq', 'GROUP=5', 'K=5']",textblob-extra,freq,5,5
F=textblob-extra_T=freq_GROUP=60_K=100,0.0411127131696107,0.9673668863288392,0,0.0183091008569951,0.01829242394862,0.0012435072276922,0.0018411879119,"[0.0159, 0.0207]","[0.0147, 0.0219]","['F=textblob-extra', 'T=freq', 'GROUP=60', 'K=100']",textblob-extra,freq,60,100
F=textblob-extra_T=freq_GROUP=60_K=1000,2.8450483822275303,0.0061852240547863,1,0.0199161100552081,0.0187879147391492,0.0013907579801016,0.0016683156859975,"[0.0172, 0.0226]","[0.0155, 0.0221]","['F=textblob-extra', 'T=freq', 'GROUP=60', 'K=1000']",textblob-extra,freq,60,1000
F=textblob-extra_T=freq_GROUP=60_K=5,-1.726504830431219,0.0896283006483027,0,0.0174915677249042,0.0183020911316641,0.0017294495990304,0.0019028293484277,"[0.0141, 0.0209]","[0.0146, 0.0220]","['F=textblob-extra', 'T=freq', 'GROUP=60', 'K=5']",textblob-extra,freq,60,5
F=textblob-extra_T=freq_GROUP=65_K=100,5.310447875363669,1.8356481522878811e-06,1,0.0173166251502134,0.0157086975459215,0.0011206850469883,0.0012224729770352,"[0.0151, 0.0195]","[0.0133, 0.0181]","['F=textblob-extra', 'T=freq', 'GROUP=65', 'K=100']",textblob-extra,freq,65,100
F=textblob-extra_T=freq_GROUP=65_K=1000,3.71329795175918,0.0004638967587173,1,0.017491548176951,0.0160090643272046,0.0016141063154154,0.0014752466979729,"[0.0143, 0.0207]","[0.0131, 0.0189]","['F=textblob-extra', 'T=freq', 'GROUP=65', 'K=1000']",textblob-extra,freq,65,1000
F=textblob-extra_T=freq_GROUP=65_K=5,1.1685343632143297,0.2473890040346543,0,0.0165262040544789,0.016125812967368,0.0013662430894333,0.0012866715206937,"[0.0138, 0.0192]","[0.0136, 0.0186]","['F=textblob-extra', 'T=freq', 'GROUP=65', 'K=5']",textblob-extra,freq,65,5
F=textblob-extra_T=freq_GROUP=70_K=100,0.7229702896470814,0.4726499824811108,0,0.0154782742825664,0.0151870416840181,0.0014580670363518,0.0016559437977021,"[0.0126, 0.0183]","[0.0119, 0.0184]","['F=textblob-extra', 'T=freq', 'GROUP=70', 'K=100']",textblob-extra,freq,70,100
F=textblob-extra_T=freq_GROUP=70_K=1000,3.112920559822771,0.0031293251372467,1,0.0163580400622625,0.0150560290372848,0.001183924634314,0.0019612680375469,"[0.0140, 0.0187]","[0.0112, 0.0189]","['F=textblob-extra', 'T=freq', 'GROUP=70', 'K=1000']",textblob-extra,freq,70,1000
F=textblob-extra_T=freq_GROUP=70_K=5,0.7553590427673137,0.4531016671656644,0,0.0155035680074212,0.0152238235417516,0.0013897144697342,0.0014776286062046,"[0.0128, 0.0182]","[0.0123, 0.0181]","['F=textblob-extra', 'T=freq', 'GROUP=70', 'K=5']",textblob-extra,freq,70,5
F=textblob-extra_T=freq_GROUP=75_K=100,-4.759289957515935,1.3372261074504414e-05,-1,0.0143220799309642,0.0161005745972705,0.0014156243482232,0.0014782805785088,"[0.0115, 0.0171]","[0.0132, 0.0190]","['F=textblob-extra', 'T=freq', 'GROUP=75', 'K=100']",textblob-extra,freq,75,100
F=textblob-extra_T=freq_GROUP=75_K=1000,-1.1658151669222243,0.2484643606277312,0,0.0154358337466572,0.0158849524239757,0.0014720960394741,0.0015116976614015,"[0.0126, 0.0183]","[0.0129, 0.0188]","['F=textblob-extra', 'T=freq', 'GROUP=75', 'K=1000']",textblob-extra,freq,75,1000
F=textblob-extra_T=freq_GROUP=75_K=5,-1.7599043564420036,0.084212577794392,0,0.0143727568936235,0.0150766449089269,0.0012842198252508,0.0017747602842457,"[0.0119, 0.0169]","[0.0116, 0.0186]","['F=textblob-extra', 'T=freq', 'GROUP=75', 'K=5']",textblob-extra,freq,75,5
F=textblob-extra_T=freq_GROUP=80_K=100,1.7074791713321693,0.0931894968662127,0,0.0134333184246879,0.0128324178487699,0.0014567273442892,0.001262312068567,"[0.0106, 0.0163]","[0.0104, 0.0153]","['F=textblob-extra', 'T=freq', 'GROUP=80', 'K=100']",textblob-extra,freq,80,100
F=textblob-extra_T=freq_GROUP=80_K=1000,2.576922759550525,0.0126476012182558,1,0.0137400340947159,0.0129410625173052,0.0013182623840549,0.0010705561004784,"[0.0112, 0.0163]","[0.0108, 0.0150]","['F=textblob-extra', 'T=freq', 'GROUP=80', 'K=1000']",textblob-extra,freq,80,1000
F=textblob-extra_T=freq_GROUP=80_K=5,1.4293650439112433,0.1582638997783072,0,0.0132660269614238,0.0127837508217563,0.0013022945761656,0.0013112247085121,"[0.0107, 0.0158]","[0.0102, 0.0154]","['F=textblob-extra', 'T=freq', 'GROUP=80', 'K=5']",textblob-extra,freq,80,5
F=textblob-extra_T=freq_GROUP=85_K=100,0.6978467542798547,0.4881022427112038,0,0.0126582999914376,0.0124053620230576,0.0013158790889348,0.0014864954208687,"[0.0101, 0.0152]","[0.0095, 0.0153]","['F=textblob-extra', 'T=freq', 'GROUP=85', 'K=100']",textblob-extra,freq,85,100
F=textblob-extra_T=freq_GROUP=85_K=1000,1.803703120454674,0.076474392858753,0,0.0132808743714104,0.0126399536006152,0.001361445757257,0.001390818838309,"[0.0106, 0.0159]","[0.0099, 0.0154]","['F=textblob-extra', 'T=freq', 'GROUP=85', 'K=1000']",textblob-extra,freq,85,1000
F=textblob-extra_T=freq_GROUP=85_K=5,-0.3009090211305223,0.764560687752492,0,0.0122384489047859,0.0123500656796064,0.0014177200886349,0.0014552613009972,"[0.0095, 0.0150]","[0.0095, 0.0152]","['F=textblob-extra', 'T=freq', 'GROUP=85', 'K=5']",textblob-extra,freq,85,5
F=textblob-extra_T=freq_GROUP=90_K=100,0.3121468618679361,0.7561930596969033,0,0.0123698423076591,0.0122555645726933,0.0011343083472608,0.0016535643250436,"[0.0101, 0.0146]","[0.0090, 0.0155]","['F=textblob-extra', 'T=freq', 'GROUP=90', 'K=100']",textblob-extra,freq,90,100
F=textblob-extra_T=freq_GROUP=90_K=1000,1.0409735640143107,0.3023071998719639,0,0.012650056071919,0.012323999060199,0.0011170629801279,0.0013020877165976,"[0.0105, 0.0148]","[0.0098, 0.0149]","['F=textblob-extra', 'T=freq', 'GROUP=90', 'K=1000']",textblob-extra,freq,90,1000
F=textblob-extra_T=freq_GROUP=90_K=5,1.2708361645708748,0.2088729550005064,0,0.0123832016737102,0.0119011815969521,0.0014321507195546,0.0015049432924867,"[0.0096, 0.0152]","[0.0090, 0.0149]","['F=textblob-extra', 'T=freq', 'GROUP=90', 'K=5']",textblob-extra,freq,90,5
F=textblob-extra_T=freq_GROUP=95_K=100,-1.5680665007557857,0.1232138707689462,0,0.0116785366425123,0.012199825009756,0.0009895889761042,0.0015284660898755,"[0.0097, 0.0136]","[0.0092, 0.0152]","['F=textblob-extra', 'T=freq', 'GROUP=95', 'K=100']",textblob-extra,freq,95,100
F=textblob-extra_T=freq_GROUP=95_K=1000,-2.07982463128201,0.0436757691333979,-1,0.0122142290841949,0.0128179180363495,0.000696585583011,0.0014290859448661,"[0.0108, 0.0136]","[0.0100, 0.0156]","['F=textblob-extra', 'T=freq', 'GROUP=95', 'K=1000']",textblob-extra,freq,95,1000
F=textblob-extra_T=freq_GROUP=95_K=5,-2.391184892461863,0.0202422546581426,-1,0.011476837348948,0.0121365970723906,0.0009356479423512,0.0011867634401067,"[0.0096, 0.0133]","[0.0098, 0.0145]","['F=textblob-extra', 'T=freq', 'GROUP=95', 'K=5']",textblob-extra,freq,95,5
F=textblob-extra_T=log_range_GROUP=100_K=100,-6.788617131468413,6.819025765206567e-09,-1,0.1464764721599895,0.1552445764361425,0.0047980412294174,0.0051985456479474,"[0.1371, 0.1559]","[0.1451, 0.1654]","['F=textblob-extra', 'T=log', 'range', 'GROUP=100', 'K=100']",textblob-extra,log,100,100
F=textblob-extra_T=log_range_GROUP=100_K=1000,-0.040312950833424,0.967982161975018,0,0.1555410177288788,0.1555885471783787,0.0045097305368801,0.0046221643846745,"[0.1467, 0.1644]","[0.1465, 0.1646]","['F=textblob-extra', 'T=log', 'range', 'GROUP=100', 'K=1000']",textblob-extra,log,100,1000
F=textblob-extra_T=log_range_GROUP=100_K=5,-35.63311444114323,5.826496138554494e-38,-1,0.1174960656625105,0.1550032442897838,0.003273501087444,0.0047458162892328,"[0.1111, 0.1239]","[0.1457, 0.1643]","['F=textblob-extra', 'T=log', 'range', 'GROUP=100', 'K=5']",textblob-extra,log,100,5
F=textblob-extra_T=log_range_GROUP=10_K=100,0.0,1.0,0,0.6488321545216383,0.6488321545216383,0.0047091614913911,0.0047091614913911,"[0.6396, 0.6581]","[0.6396, 0.6581]","['F=textblob-extra', 'T=log', 'range', 'GROUP=10', 'K=100']",textblob-extra,log,10,100
F=textblob-extra_T=log_range_GROUP=10_K=1000,0.0,1.0,0,0.6471610701944696,0.6471610701944696,0.0048997554153185,0.0048997554153185,"[0.6376, 0.6568]","[0.6376, 0.6568]","['F=textblob-extra', 'T=log', 'range', 'GROUP=10', 'K=1000']",textblob-extra,log,10,1000
F=textblob-extra_T=log_range_GROUP=10_K=5,-13.643049299749888,9.193370207787893e-18,-1,0.6155922986541018,0.6481793188988545,0.0113804369412569,0.0064528980729482,"[0.5933, 0.6379]","[0.6355, 0.6608]","['F=textblob-extra', 'T=log', 'range', 'GROUP=10', 'K=5']",textblob-extra,log,10,5
F=textblob-extra_T=log_range_GROUP=15_K=100,8.208779350756902e-05,0.9999347851108455,0,0.5509446000778333,0.5509445007822432,0.004677922540288,0.0046917956303111,"[0.5418, 0.5601]","[0.5417, 0.5601]","['F=textblob-extra', 'T=log', 'range', 'GROUP=15', 'K=100']",textblob-extra,log,15,100
F=textblob-extra_T=log_range_GROUP=15_K=1000,0.0,1.0,0,0.5522575106020243,0.5522575106020243,0.0059126086716765,0.0059126086716765,"[0.5407, 0.5638]","[0.5407, 0.5638]","['F=textblob-extra', 'T=log', 'range', 'GROUP=15', 'K=1000']",textblob-extra,log,15,1000
F=textblob-extra_T=log_range_GROUP=15_K=5,-25.874021523620453,1.882220134788039e-30,-1,0.5042626490602288,0.5500185506497292,0.0081388254342378,0.0052514601283164,"[0.4883, 0.5202]","[0.5397, 0.5603]","['F=textblob-extra', 'T=log', 'range', 'GROUP=15', 'K=5']",textblob-extra,log,15,5
F=textblob-extra_T=log_range_GROUP=20_K=100,-0.1281729953755531,0.8984556559074257,0,0.478781165998784,0.4789177911653032,0.0041710391930491,0.00408527796144,"[0.4706, 0.4870]","[0.4709, 0.4869]","['F=textblob-extra', 'T=log', 'range', 'GROUP=20', 'K=100']",textblob-extra,log,20,100
F=textblob-extra_T=log_range_GROUP=20_K=1000,0.0,1.0,0,0.4794226399353302,0.4794226399353302,0.005399528283424,0.005399528283424,"[0.4688, 0.4900]","[0.4688, 0.4900]","['F=textblob-extra', 'T=log', 'range', 'GROUP=20', 'K=1000']",textblob-extra,log,20,1000
F=textblob-extra_T=log_range_GROUP=20_K=5,-30.832038749231128,1.5209563260628548e-31,-1,0.4211921685873446,0.4777336279002818,0.0088646414188355,0.0047232143154041,"[0.4038, 0.4386]","[0.4685, 0.4870]","['F=textblob-extra', 'T=log', 'range', 'GROUP=20', 'K=5']",textblob-extra,log,20,5
F=textblob-extra_T=log_range_GROUP=25_K=100,-0.1364719491204945,0.8919208026946851,0,0.4223550105659581,0.4226020678952981,0.0070052932279041,0.0070173476841729,"[0.4086, 0.4361]","[0.4088, 0.4364]","['F=textblob-extra', 'T=log', 'range', 'GROUP=25', 'K=100']",textblob-extra,log,25,100
F=textblob-extra_T=log_range_GROUP=25_K=1000,0.0,1.0,0,0.4223756252831039,0.4223756252831039,0.0038438243240749,0.0038438243240749,"[0.4148, 0.4299]","[0.4148, 0.4299]","['F=textblob-extra', 'T=log', 'range', 'GROUP=25', 'K=1000']",textblob-extra,log,25,1000
F=textblob-extra_T=log_range_GROUP=25_K=5,-34.703522611617494,4.5512106804080105e-34,-1,0.3619680344999627,0.4227815835809504,0.0084232857381154,0.0046013792981182,"[0.3455, 0.3785]","[0.4138, 0.4318]","['F=textblob-extra', 'T=log', 'range', 'GROUP=25', 'K=5']",textblob-extra,log,25,5
F=textblob-extra_T=log_range_GROUP=30_K=100,-0.3936523162067855,0.6952842936494199,0,0.3773509163974008,0.3779409600331309,0.0059381941148869,0.0056690802535014,"[0.3657, 0.3890]","[0.3668, 0.3891]","['F=textblob-extra', 'T=log', 'range', 'GROUP=30', 'K=100']",textblob-extra,log,30,100
F=textblob-extra_T=log_range_GROUP=30_K=1000,0.0,1.0,0,0.3779000810974031,0.3779000810974031,0.00795900009734,0.00795900009734,"[0.3623, 0.3935]","[0.3623, 0.3935]","['F=textblob-extra', 'T=log', 'range', 'GROUP=30', 'K=1000']",textblob-extra,log,30,1000
F=textblob-extra_T=log_range_GROUP=30_K=5,-37.4586442468993,2.2709863267241847e-41,-1,0.3169692423525203,0.3795331924434574,0.0070440950515673,0.0058368796336903,"[0.3032, 0.3308]","[0.3681, 0.3910]","['F=textblob-extra', 'T=log', 'range', 'GROUP=30', 'K=5']",textblob-extra,log,30,5
F=textblob-extra_T=log_range_GROUP=35_K=100,-0.9487007175702872,0.3467115679502626,0,0.3397771763178509,0.3412118050202142,0.0059289361504399,0.0057836419220567,"[0.3282, 0.3514]","[0.3299, 0.3525]","['F=textblob-extra', 'T=log', 'range', 'GROUP=35', 'K=100']",textblob-extra,log,35,100
F=textblob-extra_T=log_range_GROUP=35_K=1000,0.0,1.0,0,0.3433553534702859,0.3433553534702859,0.0060699680658359,0.0060699680658359,"[0.3315, 0.3553]","[0.3315, 0.3553]","['F=textblob-extra', 'T=log', 'range', 'GROUP=35', 'K=1000']",textblob-extra,log,35,1000
F=textblob-extra_T=log_range_GROUP=35_K=5,-35.66394639890257,1.5289506388599283e-40,-1,0.281385892986556,0.3437715642952874,0.0072643402546771,0.0062471703557979,"[0.2671, 0.2956]","[0.3315, 0.3560]","['F=textblob-extra', 'T=log', 'range', 'GROUP=35', 'K=5']",textblob-extra,log,35,5
F=textblob-extra_T=log_range_GROUP=40_K=100,-1.244657150594847,0.2182689462191464,0,0.3114190421863576,0.3134180290339249,0.0061191291309412,0.0063196963324242,"[0.2994, 0.3234]","[0.3010, 0.3258]","['F=textblob-extra', 'T=log', 'range', 'GROUP=40', 'K=100']",textblob-extra,log,40,100
F=textblob-extra_T=log_range_GROUP=40_K=1000,-0.003207641387148,0.9974516842054708,0,0.3153605885963396,0.315365015333834,0.0053445614040566,0.0053453371721329,"[0.3049, 0.3258]","[0.3049, 0.3258]","['F=textblob-extra', 'T=log', 'range', 'GROUP=40', 'K=1000']",textblob-extra,log,40,1000
F=textblob-extra_T=log_range_GROUP=40_K=5,-33.88371255360987,1.9608084820232885e-36,-1,0.2547755061068891,0.3148834726995596,0.008080223844544,0.0053959983714336,"[0.2389, 0.2706]","[0.3043, 0.3255]","['F=textblob-extra', 'T=log', 'range', 'GROUP=40', 'K=5']",textblob-extra,log,40,5
F=textblob-extra_T=log_range_GROUP=45_K=100,-2.5898401679712872,0.0121278461396561,-1,0.2885057351520717,0.2917515567702778,0.0047343963607726,0.0049706729967216,"[0.2792, 0.2978]","[0.2820, 0.3015]","['F=textblob-extra', 'T=log', 'range', 'GROUP=45', 'K=100']",textblob-extra,log,45,100
F=textblob-extra_T=log_range_GROUP=45_K=1000,-2.2507757372241534e-06,0.9999982118645724,0,0.2898915532424648,0.2898915567655337,0.0060544542318982,0.0060700552210863,"[0.2780, 0.3018]","[0.2780, 0.3018]","['F=textblob-extra', 'T=log', 'range', 'GROUP=45', 'K=1000']",textblob-extra,log,45,1000
F=textblob-extra_T=log_range_GROUP=45_K=5,-37.067978943858016,3.82390722902212e-41,-1,0.2319721436857732,0.2897281778333312,0.0065659659179929,0.0054515511019375,"[0.2191, 0.2448]","[0.2790, 0.3004]","['F=textblob-extra', 'T=log', 'range', 'GROUP=45', 'K=5']",textblob-extra,log,45,5
F=textblob-extra_T=log_range_GROUP=50_K=100,-3.385514313488525,0.0012833195037274,-1,0.2635712744150866,0.2682119451770857,0.0054870176959927,0.0051245239139102,"[0.2528, 0.2743]","[0.2582, 0.2783]","['F=textblob-extra', 'T=log', 'range', 'GROUP=50', 'K=100']",textblob-extra,log,50,100
F=textblob-extra_T=log_range_GROUP=50_K=1000,0.0,1.0,0,0.2688663983138529,0.2688663983138529,0.0040847892488832,0.0040847892488832,"[0.2609, 0.2769]","[0.2609, 0.2769]","['F=textblob-extra', 'T=log', 'range', 'GROUP=50', 'K=1000']",textblob-extra,log,50,1000
F=textblob-extra_T=log_range_GROUP=50_K=5,-38.62286483796265,2.141415091408628e-38,-1,0.2106465862220432,0.2678178190076978,0.0068470558819131,0.0043418225547999,"[0.1972, 0.2241]","[0.2593, 0.2763]","['F=textblob-extra', 'T=log', 'range', 'GROUP=50', 'K=5']",textblob-extra,log,50,5
F=textblob-extra_T=log_range_GROUP=55_K=100,-2.9909371255245643,0.0040923110931311,-1,0.247556675128863,0.2518114183993455,0.005222672401352,0.0057821050590185,"[0.2373, 0.2578]","[0.2405, 0.2631]","['F=textblob-extra', 'T=log', 'range', 'GROUP=55', 'K=100']",textblob-extra,log,55,100
F=textblob-extra_T=log_range_GROUP=55_K=1000,-0.0289399725465803,0.9770118302700104,0,0.2509241932339324,0.2509594829035926,0.0047500483621165,0.0046952962331431,"[0.2416, 0.2602]","[0.2418, 0.2602]","['F=textblob-extra', 'T=log', 'range', 'GROUP=55', 'K=1000']",textblob-extra,log,55,1000
F=textblob-extra_T=log_range_GROUP=55_K=5,-41.33895493668236,1.7109264163645662e-40,-1,0.1977933982299898,0.2510315280471787,0.0058835661859346,0.0038910053762214,"[0.1863, 0.2093]","[0.2434, 0.2587]","['F=textblob-extra', 'T=log', 'range', 'GROUP=55', 'K=5']",textblob-extra,log,55,5
F=textblob-extra_T=log_range_GROUP=5_K=100,0.0,1.0,0,0.7900117858900655,0.7900117858900655,0.0038757809836105,0.0038757809836105,"[0.7824, 0.7976]","[0.7824, 0.7976]","['F=textblob-extra', 'T=log', 'range', 'GROUP=5', 'K=100']",textblob-extra,log,5,100
F=textblob-extra_T=log_range_GROUP=5_K=1000,0.0,1.0,0,0.7916653567753161,0.7916653567753161,0.0029932076799757,0.0029932076799757,"[0.7858, 0.7975]","[0.7858, 0.7975]","['F=textblob-extra', 'T=log', 'range', 'GROUP=5', 'K=1000']",textblob-extra,log,5,1000
F=textblob-extra_T=log_range_GROUP=5_K=5,-9.874531743433156,5.804234365075394e-14,-1,0.7790551585636702,0.7915437563331139,0.0051898007864735,0.0045882548750389,"[0.7689, 0.7892]","[0.7826, 0.8005]","['F=textblob-extra', 'T=log', 'range', 'GROUP=5', 'K=5']",textblob-extra,log,5,5
F=textblob-extra_T=log_range_GROUP=60_K=100,-6.141125909847406,7.971762743929476e-08,-1,0.2298485869819876,0.2363906909577114,0.0041545675018153,0.0040969624997626,"[0.2217, 0.2380]","[0.2284, 0.2444]","['F=textblob-extra', 'T=log', 'range', 'GROUP=60', 'K=100']",textblob-extra,log,60,100
F=textblob-extra_T=log_range_GROUP=60_K=1000,0.0,1.0,0,0.2351369644874963,0.2351369644874963,0.0043327500286464,0.0043327500286464,"[0.2266, 0.2436]","[0.2266, 0.2436]","['F=textblob-extra', 'T=log', 'range', 'GROUP=60', 'K=1000']",textblob-extra,log,60,1000
F=textblob-extra_T=log_range_GROUP=60_K=5,-39.94427419254582,6.845838939483105e-44,-1,0.1833515316430004,0.2347721924966928,0.0050151402203947,0.004956145106982,"[0.1735, 0.1932]","[0.2251, 0.2445]","['F=textblob-extra', 'T=log', 'range', 'GROUP=60', 'K=5']",textblob-extra,log,60,5
F=textblob-extra_T=log_range_GROUP=65_K=100,-5.342676675501895,1.6041976663445696e-06,-1,0.2162725089922111,0.2229795574917608,0.0048967606238561,0.0048270618874856,"[0.2067, 0.2259]","[0.2135, 0.2324]","['F=textblob-extra', 'T=log', 'range', 'GROUP=65', 'K=100']",textblob-extra,log,65,100
F=textblob-extra_T=log_range_GROUP=65_K=1000,0.0081702926255723,0.9935091646912346,0,0.2207641815757095,0.2207552053955382,0.0042279080594226,0.0042819208223515,"[0.2125, 0.2291]","[0.2124, 0.2291]","['F=textblob-extra', 'T=log', 'range', 'GROUP=65', 'K=1000']",textblob-extra,log,65,1000
F=textblob-extra_T=log_range_GROUP=65_K=5,-41.05664680939729,1.3090190291280077e-43,-1,0.1705451869707827,0.2202423019306154,0.0050881899962054,0.0042504317337981,"[0.1606, 0.1805]","[0.2119, 0.2286]","['F=textblob-extra', 'T=log', 'range', 'GROUP=65', 'K=5']",textblob-extra,log,65,5
F=textblob-extra_T=log_range_GROUP=70_K=100,-6.12141600501894,9.705117441993508e-08,-1,0.2008732899286323,0.2090440734243638,0.0056500994188479,0.0046396149890262,"[0.1898, 0.2119]","[0.2000, 0.2181]","['F=textblob-extra', 'T=log', 'range', 'GROUP=70', 'K=100']",textblob-extra,log,70,100
F=textblob-extra_T=log_range_GROUP=70_K=1000,0.0069607674372628,0.994470043172756,0,0.2081193021744778,0.2081103877463876,0.0049659930865813,0.004954006868297,"[0.1984, 0.2179]","[0.1984, 0.2178]","['F=textblob-extra', 'T=log', 'range', 'GROUP=70', 'K=1000']",textblob-extra,log,70,1000
F=textblob-extra_T=log_range_GROUP=70_K=5,-38.29779283610237,1.7086537393633998e-42,-1,0.160274881465045,0.2082645374106442,0.0051232653550519,0.004566987198768,"[0.1502, 0.1703]","[0.1993, 0.2172]","['F=textblob-extra', 'T=log', 'range', 'GROUP=70', 'K=5']",textblob-extra,log,70,5
F=textblob-extra_T=log_range_GROUP=75_K=100,-6.1226343270515216,8.689775145242985e-08,-1,0.1901101525127267,0.1976293894367855,0.0045846742572718,0.0049221954227465,"[0.1811, 0.1991]","[0.1880, 0.2073]","['F=textblob-extra', 'T=log', 'range', 'GROUP=75', 'K=100']",textblob-extra,log,75,100
F=textblob-extra_T=log_range_GROUP=75_K=1000,-0.0913204587392337,0.927552632033782,0,0.1978755559800117,0.1979900168219375,0.0048500254608706,0.0048587465239495,"[0.1884, 0.2074]","[0.1885, 0.2075]","['F=textblob-extra', 'T=log', 'range', 'GROUP=75', 'K=1000']",textblob-extra,log,75,1000
F=textblob-extra_T=log_range_GROUP=75_K=5,-36.72698786438426,1.4067329002247544e-41,-1,0.15253092682962,0.1985749695647148,0.004606189447199,0.0050926159847553,"[0.1435, 0.1616]","[0.1886, 0.2086]","['F=textblob-extra', 'T=log', 'range', 'GROUP=75', 'K=5']",textblob-extra,log,75,5
F=textblob-extra_T=log_range_GROUP=80_K=100,-7.589287805691465,3.0303351334853275e-10,-1,0.1786619204709726,0.1871050810794914,0.0044032543504081,0.0042120925914711,"[0.1700, 0.1873]","[0.1788, 0.1954]","['F=textblob-extra', 'T=log', 'range', 'GROUP=80', 'K=100']",textblob-extra,log,80,100
F=textblob-extra_T=log_range_GROUP=80_K=1000,-0.0064460271891588,0.9948789725340468,0,0.1860522167073338,0.1860614984690547,0.0056028010973597,0.0055506472243994,"[0.1751, 0.1970]","[0.1752, 0.1969]","['F=textblob-extra', 'T=log', 'range', 'GROUP=80', 'K=1000']",textblob-extra,log,80,1000
F=textblob-extra_T=log_range_GROUP=80_K=5,-36.51841089322633,1.0468155464003075e-39,-1,0.1431570287534326,0.187145131359831,0.0052685361536006,0.0039712029065562,"[0.1328, 0.1535]","[0.1794, 0.1949]","['F=textblob-extra', 'T=log', 'range', 'GROUP=80', 'K=5']",textblob-extra,log,80,5
F=textblob-extra_T=log_range_GROUP=85_K=100,-7.466404633152954,7.273273441833557e-10,-1,0.1692704148106571,0.1784837604290427,0.0053973751743299,0.0040680536848838,"[0.1587, 0.1798]","[0.1705, 0.1865]","['F=textblob-extra', 'T=log', 'range', 'GROUP=85', 'K=100']",textblob-extra,log,85,100
F=textblob-extra_T=log_range_GROUP=85_K=1000,-0.267569632705781,0.789983207596819,0,0.1775194295326266,0.1778505756444154,0.0046477605046877,0.0049344170795137,"[0.1684, 0.1866]","[0.1682, 0.1875]","['F=textblob-extra', 'T=log', 'range', 'GROUP=85', 'K=1000']",textblob-extra,log,85,1000
F=textblob-extra_T=log_range_GROUP=85_K=5,-33.991099369235606,1.2205465263754411e-39,-1,0.1375117998738635,0.1783840892834887,0.004920308994573,0.0043779545086931,"[0.1279, 0.1472]","[0.1698, 0.1870]","['F=textblob-extra', 'T=log', 'range', 'GROUP=85', 'K=5']",textblob-extra,log,85,5
F=textblob-extra_T=log_range_GROUP=90_K=100,-6.878612858413847,4.7314701937174645e-09,-1,0.1620100031743224,0.1705022025759546,0.0046690353111591,0.0048913964393876,"[0.1529, 0.1712]","[0.1609, 0.1801]","['F=textblob-extra', 'T=log', 'range', 'GROUP=90', 'K=100']",textblob-extra,log,90,100
F=textblob-extra_T=log_range_GROUP=90_K=1000,-0.2429079033246773,0.8089338917423397,0,0.1710676317179659,0.1712969227188193,0.0036316707968526,0.003679914253484,"[0.1639, 0.1782]","[0.1641, 0.1785]","['F=textblob-extra', 'T=log', 'range', 'GROUP=90', 'K=1000']",textblob-extra,log,90,1000
F=textblob-extra_T=log_range_GROUP=90_K=5,-37.86709655191216,5.3835522464877883e-42,-1,0.1311122086252581,0.1716598406501691,0.0038336453689575,0.004438554997647,"[0.1236, 0.1386]","[0.1630, 0.1804]","['F=textblob-extra', 'T=log', 'range', 'GROUP=90', 'K=5']",textblob-extra,log,90,5
F=textblob-extra_T=log_range_GROUP=95_K=100,-7.225098310067882,1.2935388973339015e-09,-1,0.1542426294175727,0.1628101699820859,0.0043522757150333,0.0048209472395071,"[0.1457, 0.1628]","[0.1534, 0.1723]","['F=textblob-extra', 'T=log', 'range', 'GROUP=95', 'K=100']",textblob-extra,log,95,100
F=textblob-extra_T=log_range_GROUP=95_K=1000,-0.5371754715623063,0.5932056006661501,0,0.1623138418642674,0.1628414981672086,0.0037165685464835,0.0038901532349224,"[0.1550, 0.1696]","[0.1552, 0.1705]","['F=textblob-extra', 'T=log', 'range', 'GROUP=95', 'K=1000']",textblob-extra,log,95,1000
F=textblob-extra_T=log_range_GROUP=95_K=5,-36.80941130450528,1.684527540965726e-40,-1,0.1247625093177848,0.1634380473259839,0.0045091600104638,0.0035758078161412,"[0.1159, 0.1336]","[0.1564, 0.1704]","['F=textblob-extra', 'T=log', 'range', 'GROUP=95', 'K=5']",textblob-extra,log,95,5
F=textblob_T=freq_GROUP=100_K=100,-3.3238971230730407,0.0016570709686091,-1,0.0115862303813825,0.0127339193223234,0.0010492472942195,0.0015734402179337,"[0.0095, 0.0136]","[0.0096, 0.0158]","['F=textblob', 'T=freq', 'GROUP=100', 'K=100']",textblob,freq,100,100
F=textblob_T=freq_GROUP=100_K=1000,1.015573846618242,0.3140923377151601,0,0.0134816692360479,0.0131503207677672,0.0011986944201557,0.0013253833015875,"[0.0111, 0.0158]","[0.0106, 0.0157]","['F=textblob', 'T=freq', 'GROUP=100', 'K=1000']",textblob,freq,100,1000
F=textblob_T=freq_GROUP=100_K=5,-6.046653772304672,1.1489404539096513e-07,-1,0.0110979094857063,0.0129455047678194,0.0012098985157442,0.0011563267738686,"[0.0087, 0.0135]","[0.0107, 0.0152]","['F=textblob', 'T=freq', 'GROUP=100', 'K=5']",textblob,freq,100,5
