2.525404815043449380e-01,2.481998600220643170e-01,2.518176202242919381e-01,2.521528716817308391e-01,2.486071267692453457e-01,2.505547710308654308e-01,2.465746913360189196e-01,2.526213292484533190e-01,2.486121654962991090e-01,2.480693721159206999e-01
2.425091409848520729e-01,2.433006322732179372e-01,2.405317430146360069e-01,2.472184660640998344e-01,2.433082813722468596e-01,2.435652493799617957e-01,2.379713141539814281e-01,2.446296890028855364e-01,2.375806604668817545e-01,2.400384346196277607e-01
1.251721354290327159e-01,1.253632901932407173e-01,1.254039156053982085e-01,1.246056033971484761e-01,1.243983973067166182e-01,1.252180517153401729e-01,1.249034496690551721e-01,1.251113248548323953e-01,1.249762763332700755e-01,1.253514276563185703e-01
