8.710000000000000000e+02,0.000000000000000000e+00,2.190000000000000000e+03,0.000000000000000000e+00,1.038000000000000000e+03,6.200000000000000000e+01,1.000000000000000000e+01,1.078000000000000000e+03,4.110000000000000000e+03
6.570000000000000000e+02,0.000000000000000000e+00,2.571000000000000000e+03,0.000000000000000000e+00,1.103000000000000000e+03,4.200000000000000000e+01,4.000000000000000000e+00,9.080000000000000000e+02,4.024000000000000000e+03
6.150000000000000000e+02,0.000000000000000000e+00,2.695000000000000000e+03,0.000000000000000000e+00,1.322000000000000000e+03,3.400000000000000000e+01,4.000000000000000000e+00,9.680000000000000000e+02,3.756000000000000000e+03
6.240000000000000000e+02,0.000000000000000000e+00,2.589000000000000000e+03,0.000000000000000000e+00,1.452000000000000000e+03,3.700000000000000000e+01,4.000000000000000000e+00,1.106000000000000000e+03,3.581000000000000000e+03
6.200000000000000000e+02,0.000000000000000000e+00,2.509000000000000000e+03,0.000000000000000000e+00,1.573000000000000000e+03,4.300000000000000000e+01,4.000000000000000000e+00,1.170000000000000000e+03,3.463000000000000000e+03
6.010000000000000000e+02,0.000000000000000000e+00,2.366000000000000000e+03,0.000000000000000000e+00,1.617000000000000000e+03,4.800000000000000000e+01,8.000000000000000000e+00,1.333000000000000000e+03,3.421000000000000000e+03
6.700000000000000000e+02,0.000000000000000000e+00,2.148000000000000000e+03,0.000000000000000000e+00,1.651000000000000000e+03,4.100000000000000000e+01,1.100000000000000000e+01,1.378000000000000000e+03,3.476000000000000000e+03
6.140000000000000000e+02,0.000000000000000000e+00,1.928000000000000000e+03,0.000000000000000000e+00,1.677000000000000000e+03,3.000000000000000000e+01,7.000000000000000000e+00,1.586000000000000000e+03,3.535000000000000000e+03
6.290000000000000000e+02,0.000000000000000000e+00,1.539000000000000000e+03,0.000000000000000000e+00,1.610000000000000000e+03,3.400000000000000000e+01,6.000000000000000000e+00,1.769000000000000000e+03,3.789000000000000000e+03
