5.147000000000000000e+03,2.419000000000000000e+03,7.270000000000000000e+02,3.820000000000000000e+02,6.900000000000000000e+01,2.920000000000000000e+02,2.020000000000000000e+02,1.278000000000000000e+03
2.347000000000000000e+03,3.938000000000000000e+03,1.386000000000000000e+03,7.600000000000000000e+02,1.080000000000000000e+02,4.120000000000000000e+02,2.880000000000000000e+02,1.255000000000000000e+03
1.644000000000000000e+03,3.234000000000000000e+03,1.775000000000000000e+03,1.310000000000000000e+03,1.730000000000000000e+02,5.110000000000000000e+02,3.830000000000000000e+02,1.564000000000000000e+03
1.447000000000000000e+03,2.290000000000000000e+03,1.837000000000000000e+03,1.743000000000000000e+03,2.940000000000000000e+02,5.770000000000000000e+02,4.210000000000000000e+02,1.929000000000000000e+03
1.310000000000000000e+03,1.679000000000000000e+03,1.491000000000000000e+03,1.666000000000000000e+03,3.980000000000000000e+02,7.410000000000000000e+02,5.990000000000000000e+02,2.696000000000000000e+03
1.204000000000000000e+03,1.114000000000000000e+03,1.056000000000000000e+03,1.153000000000000000e+03,3.710000000000000000e+02,8.680000000000000000e+02,7.680000000000000000e+02,4.013000000000000000e+03
1.088000000000000000e+03,7.490000000000000000e+02,6.110000000000000000e+02,5.250000000000000000e+02,2.100000000000000000e+02,7.670000000000000000e+02,9.310000000000000000e+02,5.664000000000000000e+03
1.028000000000000000e+03,4.080000000000000000e+02,3.160000000000000000e+02,1.980000000000000000e+02,8.100000000000000000e+01,5.460000000000000000e+02,6.990000000000000000e+02,7.269000000000000000e+03
