5.185000000000000000e+03,1.807000000000000000e+03,6.990000000000000000e+02,5.210000000000000000e+02,3.630000000000000000e+02,2.830000000000000000e+02,6.000000000000000000e+02,1.058000000000000000e+03
2.133000000000000000e+03,3.213000000000000000e+03,1.448000000000000000e+03,8.840000000000000000e+02,6.320000000000000000e+02,3.910000000000000000e+02,8.080000000000000000e+02,9.850000000000000000e+02
1.416000000000000000e+03,2.283000000000000000e+03,1.901000000000000000e+03,1.391000000000000000e+03,8.760000000000000000e+02,5.580000000000000000e+02,9.640000000000000000e+02,1.205000000000000000e+03
1.206000000000000000e+03,1.372000000000000000e+03,1.621000000000000000e+03,1.884000000000000000e+03,1.258000000000000000e+03,6.430000000000000000e+02,1.174000000000000000e+03,1.380000000000000000e+03
1.085000000000000000e+03,9.250000000000000000e+02,1.266000000000000000e+03,1.409000000000000000e+03,1.592000000000000000e+03,7.950000000000000000e+02,1.701000000000000000e+03,1.807000000000000000e+03
9.590000000000000000e+02,5.960000000000000000e+02,8.930000000000000000e+02,8.260000000000000000e+02,1.223000000000000000e+03,1.008000000000000000e+03,2.419000000000000000e+03,2.623000000000000000e+03
7.950000000000000000e+02,3.840000000000000000e+02,5.010000000000000000e+02,3.850000000000000000e+02,6.860000000000000000e+02,7.730000000000000000e+02,2.968000000000000000e+03,4.053000000000000000e+03
7.270000000000000000e+02,2.000000000000000000e+02,2.670000000000000000e+02,1.410000000000000000e+02,2.460000000000000000e+02,4.090000000000000000e+02,2.350000000000000000e+03,6.205000000000000000e+03
